Student_ID,Gender,Graduation_Year,Branch,CGPA,Tenth_Percentage,Twelfth_Percentage,Backlogs,Internship,Projects,Certifications,Skills,DSA_Score,Technical_Score,Aptitude_Score,Communication_Score,Placement_Status,Company,Job_Role,Package_LPA
STU20274261,Female,2026,Civil,6.48,63.3,75.0,2,No,2,0,"AutoCAD, Python, STAAD Pro, Primavera, SQL",72.7,69.5,56.9,91.9,Not Placed,Not Placed,Not Placed,0.0
STU20274262,Male,2026,Mechanical,9.8,86.0,81.4,0,No,3,2,"C, ANSYS, SQL, Excel",84.0,98.0,89.7,91.3,Placed,Bosch,Graduate Engineer Trainee,6.46
STU20274263,Female,2024,IT,8.76,74.3,71.7,0,No,1,2,"React, JavaScript, Java, AWS, Git",81.6,91.6,57.9,87.3,Placed,HCLTech,QA Engineer,4.98
STU20274264,Female,2024,Mechanical,7.74,80.1,82.4,1,No,2,1,"SolidWorks, ANSYS, CATIA, SQL",84.8,87.5,60.6,66.6,Placed,L&T,Design Engineer,4.25
STU20274265,Male,2026,EEE,7.68,81.0,78.8,1,Yes,2,2,"Embedded C, SQL, C++, Python, AutoCAD, Arduino",60.4,93.5,71.8,56.0,Placed,Wipro,Embedded Engineer,7.25
STU20274266,Female,2026,ECE,7.7,84.0,90.4,1,No,3,1,"C++, IoT, Git, C",84.0,89.9,81.5,71.2,Placed,Wipro,Network Engineer,6.59
STU20274267,Male,2027,IT,6.26,75.4,77.7,4,No,0,1,"React, Java, Node.js, SQL, MongoDB, Git",75.5,76.8,67.8,66.0,Not Placed,Not Placed,Not Placed,0.0
STU20274268,Female,2027,Mechanical,6.89,83.1,70.8,3,Yes,4,2,"SolidWorks, C, AutoCAD, CATIA, Excel, MATLAB",78.7,75.9,74.2,73.5,Placed,Maruti Suzuki,Graduate Engineer Trainee,4.7
STU20274269,Female,2026,Mechanical,7.45,86.3,77.1,1,No,3,2,"SolidWorks, CATIA, AutoCAD, C",79.5,81.5,54.0,74.2,Not Placed,Not Placed,Not Placed,0.0
STU20274270,Female,2026,EEE,7.04,77.4,77.0,2,Yes,2,3,"Embedded C, C++, Java, MATLAB",66.5,69.9,64.0,81.4,Placed,Schneider Electric,Electrical Engineer,5.92
STU20274271,Male,2027,Civil,7.0,77.7,82.0,2,No,1,0,"C, Primavera, Revit, AutoCAD, MATLAB, Python",76.1,69.5,71.1,47.7,Not Placed,Not Placed,Not Placed,0.0
STU20274272,Female,2027,IT,9.8,78.6,90.7,0,Yes,3,3,"SQL, DSA, Node.js, Java, Python",98.0,98.0,79.9,88.5,Placed,Zoho,Full Stack Developer,7.51
STU20274273,Female,2027,Mechanical,7.34,69.4,73.7,3,No,2,2,"SolidWorks, Python, C++, CATIA",93.6,85.7,55.3,80.5,Not Placed,Not Placed,Not Placed,0.0
STU20274274,Male,2027,Mechanical,7.79,86.4,67.5,1,Yes,2,0,"CATIA, C, Python, SQL",72.0,86.6,60.2,66.1,Placed,Tata Motors,Graduate Engineer Trainee,4.92
STU20274275,Male,2025,CSE,8.21,82.8,64.2,1,Yes,3,2,"React, C++, MongoDB, Java",79.1,98.0,71.1,83.7,Placed,Wipro,Backend Developer,7.45
STU20274276,Male,2026,CSE,8.5,84.1,70.0,1,Yes,2,2,"MongoDB, Python, JavaScript, C++",98.0,74.4,83.7,70.0,Placed,Deloitte,Software Developer,6.96
STU20274277,Female,2026,IT,7.49,72.6,71.1,3,No,3,1,"AWS, MongoDB, Java",87.1,63.3,97.3,69.4,Not Placed,Not Placed,Not Placed,0.0
STU20274278,Male,2024,Mechanical,8.61,90.9,88.8,1,No,3,0,"ANSYS, C, CATIA, MATLAB",92.4,82.9,60.3,67.2,Placed,Mahindra,Design Engineer,6.47
STU20274279,Male,2026,IT,8.28,77.1,88.0,0,Yes,2,3,"Java, DSA, AWS, React, MongoDB",59.7,98.0,73.8,64.3,Placed,Accenture,Support Engineer,5.13
STU20274280,Female,2025,EEE,6.56,68.8,79.4,1,Yes,2,1,"C++, MATLAB, SQL",83.8,90.2,53.0,57.9,Not Placed,Not Placed,Not Placed,0.0
STU20274281,Female,2025,CSE,7.91,73.8,85.0,0,Yes,2,0,"Python, React, MongoDB, Java, SQL",76.2,82.5,71.3,98.0,Placed,Deloitte,Backend Developer,5.27
STU20274282,Female,2024,IT,7.75,88.4,71.0,1,No,2,0,"Git, MongoDB, React, Node.js, SQL, Java",81.6,76.9,66.0,76.5,Placed,TCS,Software Developer,5.43
STU20274283,Male,2026,ECE,7.56,69.1,64.8,1,No,1,1,"C, Java, SQL, MATLAB, Python, Embedded C",66.8,81.9,75.5,70.7,Placed,TCS,QA Engineer,4.45
STU20274284,Male,2026,CSE,8.43,73.8,70.7,0,No,3,1,"JavaScript, Python, Java, DSA",98.0,97.9,47.9,90.8,Placed,Infosys,Data Analyst,6.86
STU20274285,Male,2026,Mechanical,8.09,98.0,62.6,1,Yes,3,0,"MATLAB, C, C++, AutoCAD, ANSYS",71.3,75.2,68.0,52.8,Not Placed,Not Placed,Not Placed,0.0
STU20274286,Male,2024,CSE,8.44,85.7,70.0,0,Yes,3,1,"MongoDB, Git, React, C++",98.0,81.0,75.2,70.1,Placed,TCS,Data Analyst,6.25
STU20274287,Female,2026,Civil,7.79,72.3,72.5,0,No,3,1,"Revit, Python, STAAD Pro, SQL",81.8,84.4,73.8,61.6,Not Placed,Not Placed,Not Placed,0.0
STU20274288,Male,2024,CSE,8.07,70.6,78.0,0,Yes,3,3,"SQL, DSA, Python, Java",80.8,98.0,76.5,67.1,Placed,Tech Mahindra,Data Analyst,7.14
STU20274289,Male,2025,Civil,5.67,60.5,71.3,1,No,0,1,"SQL, Primavera, Revit",52.8,76.7,64.7,69.4,Not Placed,Not Placed,Not Placed,0.0
STU20274290,Male,2025,ECE,8.41,79.7,72.9,0,Yes,4,0,"Embedded C, SQL, Git, MATLAB, C",80.8,66.3,90.0,67.7,Placed,L&T Technology Services,Embedded Engineer,6.65
STU20274291,Male,2027,CSE,8.42,84.1,81.7,2,No,0,3,"React, DSA, C++, Python",74.7,94.5,91.0,47.6,Placed,TCS,Software Developer,6.31
STU20274292,Female,2025,CSE,7.16,86.5,69.6,4,No,3,2,"DSA, Java, Git, SQL, MongoDB",79.9,82.2,65.9,56.8,Placed,TCS,QA Engineer,5.55
STU20274293,Female,2026,CSE,8.24,65.3,77.3,0,Yes,3,0,"SQL, DSA, Git",90.2,90.1,66.2,62.0,Placed,Capgemini,Data Analyst,8.04
STU20274294,Male,2027,ECE,8.3,69.5,69.6,2,No,3,1,"SQL, MATLAB, C",81.5,83.8,75.8,63.7,Placed,Infosys,QA Engineer,6.27
STU20274295,Male,2025,Mechanical,8.55,78.5,85.7,0,Yes,4,1,"ANSYS, C, CATIA, AutoCAD, SQL",94.2,93.7,84.7,61.6,Placed,Mahindra,Production Engineer,5.78
STU20274296,Male,2027,IT,8.33,98.0,77.6,0,No,2,1,"Node.js, Python, AWS, MongoDB, DSA, JavaScript",95.8,85.1,73.9,66.9,Not Placed,Not Placed,Not Placed,0.0
STU20274297,Male,2024,IT,8.17,84.6,81.8,2,No,2,1,"DSA, JavaScript, Java, MongoDB",93.6,78.4,58.5,67.2,Placed,HCLTech,Support Engineer,5.9
STU20274298,Female,2025,ECE,8.55,82.0,69.6,1,Yes,3,2,"C++, Java, Git, SQL, Embedded C",92.8,81.7,86.7,47.1,Placed,TCS,Embedded Engineer,6.75
STU20274299,Male,2024,ECE,7.49,68.2,76.4,1,No,1,1,"SQL, C, Python, MATLAB, IoT",81.0,77.0,75.1,56.1,Not Placed,Not Placed,Not Placed,0.0
STU20274300,Male,2026,EEE,8.0,63.2,80.6,1,Yes,2,1,"MATLAB, AutoCAD, SQL, C++, Embedded C",67.3,70.1,94.9,75.6,Placed,HCLTech,Software Developer,6.74
STU20274301,Female,2027,IT,7.37,76.7,60.6,1,No,2,2,"SQL, Git, Java, React",79.4,77.4,59.8,67.7,Not Placed,Not Placed,Not Placed,0.0
STU20274302,Male,2026,EEE,8.59,78.8,86.4,1,No,2,1,"SQL, Java, Python",69.9,82.7,77.5,47.9,Not Placed,Not Placed,Not Placed,0.0
STU20274303,Male,2026,Civil,6.13,,62.8,5,No,1,2,"C, MATLAB, AutoCAD, Excel, GIS, SQL",80.4,84.5,70.1,78.7,Not Placed,Not Placed,Not Placed,0.0
STU20274304,Male,2025,IT,8.59,76.8,79.7,0,Yes,4,3,"Java, SQL, Node.js, MongoDB, JavaScript, Git",91.4,98.0,71.5,80.3,Placed,Capgemini,Data Analyst,7.82
STU20274305,Male,2027,CSE,8.02,72.8,89.2,2,Yes,3,2,"Git, JavaScript, SQL",96.2,98.0,59.8,98.0,Placed,Wipro,Data Analyst,7.08
STU20274306,Male,2025,CSE,8.82,73.2,85.5,0,No,3,4,"Python, C++, Git, React, MongoDB, SQL",98.0,77.8,78.9,90.2,Placed,Wipro,QA Engineer,7.94
STU20274307,Female,2025,ECE,7.09,85.5,63.7,0,No,2,2,"Arduino, SQL, Git, C, IoT, Python",80.7,77.9,62.8,58.8,Placed,L&T Technology Services,Embedded Engineer,4.94
STU20274308,Female,2027,IT,7.98,71.7,75.3,0,No,2,0,"AWS, JavaScript, SQL, React, Python, DSA",71.8,93.2,72.3,67.5,Placed,Deloitte,Data Analyst,6.91
STU20274309,Male,2025,Civil,7.55,74.9,84.0,0,Yes,1,1,"Excel, SQL, C",48.3,82.0,70.7,73.4,Not Placed,Not Placed,Not Placed,0.0
STU20274310,Male,2025,ECE,8.12,78.0,71.2,1,No,1,2,"IoT, Arduino, MATLAB, C++, Embedded C",84.6,81.9,58.7,84.3,Placed,HCLTech,Network Engineer,5.26
STU20274311,Male,2024,ECE,6.86,80.1,71.0,1,No,2,1,"Git, Arduino, MATLAB, Embedded C",72.3,68.0,61.8,65.6,Not Placed,Not Placed,Not Placed,0.0
STU20274312,Male,2024,Mechanical,8.09,72.3,74.1,1,Yes,4,1,"MATLAB, SolidWorks, AutoCAD, ANSYS",95.1,93.4,67.0,89.1,Placed,L&T,Design Engineer,7.82
STU20274313,Male,2027,CSE,6.43,80.9,76.4,2,Yes,1,0,"DSA, MongoDB, JavaScript, React, SQL",78.0,73.5,66.6,76.4,Placed,Capgemini,Software Developer,7.1
STU20274314,Male,2026,Mechanical,6.98,71.4,63.1,0,No,3,0,"C, SolidWorks, Excel",84.6,74.0,74.1,59.4,Placed,Mahindra,Production Engineer,4.99
STU20274315,Male,2027,CSE,6.67,73.5,77.4,0,Yes,1,1,"SQL, Java, React, MongoDB, C++, Python",73.8,84.9,70.9,58.9,Placed,Infosys,Software Developer,6.97
STU20274316,Female,2024,ECE,8.45,90.6,73.5,0,Yes,3,0,"IoT, Arduino, Java",64.8,98.0,85.1,85.2,Placed,TCS,Software Developer,4.79
STU20274317,Female,2026,Civil,7.84,70.8,76.1,1,Yes,3,1,"MATLAB, Primavera, Revit, STAAD Pro",96.9,74.8,73.4,84.6,Placed,Adani,Civil Engineer,4.66
STU20274318,Male,2026,Mechanical,7.94,82.9,74.9,1,No,2,1,"CATIA, C++, Python, C, SolidWorks, SQL",64.6,88.5,97.7,82.1,Placed,Bosch,Production Engineer,4.89
STU20274319,Female,2026,Mechanical,8.8,87.0,83.0,0,No,2,3,"C, Python, AutoCAD",76.2,92.4,80.3,38.0,Placed,Bosch,Graduate Engineer Trainee,6.42
STU20274320,Male,2026,IT,7.63,79.2,75.5,2,Yes,3,2,"Node.js, React, SQL, Java",76.7,91.1,53.2,71.4,Not Placed,Not Placed,Not Placed,0.0
STU20274321,Female,2026,Mechanical,8.07,77.4,86.9,0,No,3,1,"Python, C++, SQL, MATLAB",83.1,98.0,67.2,84.0,Not Placed,Not Placed,Not Placed,0.0
STU20274322,Male,2026,ECE,7.81,92.4,83.0,0,Yes,1,1,"Arduino, MATLAB, Java",72.7,94.8,98.0,55.8,Placed,Infosys,Network Engineer,5.35
STU20274323,Male,2027,ECE,7.68,77.1,70.2,0,Yes,3,3,"C, C++, Python, Git",74.2,81.9,53.3,79.8,Placed,L&T Technology Services,Network Engineer,5.68
STU20274324,Male,2025,CSE,9.11,82.2,89.2,0,Yes,4,3,"Java, C++, SQL",98.0,79.0,82.7,66.4,Placed,Accenture,Backend Developer,7.04
STU20274325,Male,2025,CSE,9.77,80.1,83.6,0,Yes,3,0,"SQL, Java, DSA, Python",75.4,90.4,98.0,61.7,Placed,Deloitte,Backend Developer,8.28
STU20274326,Male,2026,ECE,7.38,77.5,76.1,3,No,1,2,"C, Embedded C, Java",69.4,79.5,53.6,60.3,Not Placed,Not Placed,Not Placed,0.0
STU20274327,Male,2025,CSE,8.71,86.5,84.5,1,No,2,1,"MongoDB, Java, JavaScript",58.4,59.0,95.5,88.0,Placed,Infosys,Backend Developer,6.76
STU20274328,Male,2024,EEE,7.92,75.9,69.1,1,Yes,5,2,"Embedded C, Python, C, MATLAB, C++",74.7,98.0,92.3,83.7,Placed,HCLTech,Embedded Engineer,7.85
STU20274329,Male,2027,Mechanical,7.83,62.8,66.5,1,No,4,2,"Excel, MATLAB, C, CATIA",65.4,81.9,67.9,67.6,Placed,L&T,Design Engineer,5.46
STU20274330,Male,2024,Civil,7.71,80.9,76.0,0,No,2,0,"SQL, STAAD Pro, GIS, Revit",87.4,79.0,46.6,95.4,Placed,Tata Projects,Graduate Engineer Trainee,3.88
STU20274331,Male,2025,CSE,7.72,69.8,71.6,1,No,3,0,"MongoDB, Java, DSA, Git, React",83.3,75.4,79.1,47.5,Not Placed,Not Placed,Not Placed,0.0
STU20274332,Male,2026,Civil,5.2,76.2,83.6,6,No,0,2,"GIS, Revit, AutoCAD",51.3,65.9,59.9,61.3,Not Placed,Not Placed,Not Placed,0.0
STU20274333,Male,2024,CSE,9.3,81.2,74.8,0,No,3,1,"React, Node.js, Java, JavaScript, DSA, Python",50.6,98.0,75.0,88.2,Placed,Accenture,Backend Developer,6.92
STU20274334,Male,2024,IT,7.31,82.9,75.0,1,No,1,1,"Java, Node.js, Python, SQL",55.7,78.9,78.2,66.8,Placed,Infosys,Support Engineer,5.8
STU20274335,Male,2024,Mechanical,7.34,69.7,76.2,2,Yes,1,3,"ANSYS, MATLAB, C++, Excel, CATIA",61.0,98.0,69.8,70.5,Placed,Jindal Steel,Design Engineer,3.84
STU20274336,Female,2024,CSE,7.81,73.8,84.7,1,Yes,2,3,"JavaScript, Node.js, Java, Python, React",74.7,92.3,50.9,71.5,Placed,Accenture,Web Developer,6.37
STU20274337,Male,2025,CSE,7.33,73.9,67.8,2,No,1,0,"C++, Python, Git, MongoDB",83.2,83.2,68.1,63.5,Not Placed,Not Placed,Not Placed,0.0
STU20274338,Male,2027,CSE,8.2,68.1,65.9,0,No,3,2,"DSA, JavaScript, Python, React, C++, SQL",66.2,85.5,77.8,80.1,Placed,TCS,Software Developer,6.37
STU20274339,Male,2025,ECE,7.71,85.1,85.6,1,No,3,1,"Java, Git, Arduino, IoT, Embedded C, Python",64.8,82.4,77.5,59.1,Placed,Tech Mahindra,QA Engineer,5.0
STU20274340,Male,2025,Mechanical,6.94,64.0,74.3,0,No,2,1,,54.6,88.0,84.7,98.0,Not Placed,Not Placed,Not Placed,0.0
STU20274341,Male,2026,CSE,8.13,86.0,82.6,1,No,1,0,"Node.js, Java, SQL, Git",78.2,92.0,47.6,52.0,Placed,Capgemini,Software Developer,7.12
STU20274342,Male,2025,CSE,7.97,80.9,82.5,0,Yes,2,0,"SQL, React, Java, DSA, Node.js, MongoDB",53.8,83.5,85.3,93.3,Placed,TCS,QA Engineer,5.82
STU20274343,Female,2025,ECE,8.54,78.0,85.3,1,Yes,4,1,"SQL, C++, IoT, C",66.5,94.3,69.5,82.9,Placed,HCLTech,Network Engineer,6.75
STU20274344,Male,2025,CSE,6.86,77.6,70.9,1,Yes,3,5,"React, SQL, DSA, Python, Node.js",82.5,85.4,70.1,64.8,Placed,TCS,Backend Developer,6.12
STU20274345,Male,2025,EEE,6.97,77.6,69.3,0,Yes,3,0,"SQL, Arduino, C++, AutoCAD",95.6,79.5,79.4,76.1,Placed,Schneider Electric,Software Developer,6.01
STU20274346,Male,2025,Civil,8.12,75.5,63.0,0,No,4,4,"GIS, Excel, C, SQL, Primavera",86.4,93.5,62.9,79.1,Placed,Adani,Graduate Engineer Trainee,4.67
STU20274347,Male,2024,EEE,7.11,77.9,67.2,1,No,1,0,"Embedded C, MATLAB, Java, C++",69.3,75.4,63.7,76.5,Not Placed,Not Placed,Not Placed,0.0
STU20274348,Female,2027,Mechanical,6.78,80.1,73.7,0,Yes,3,1,"C++, SolidWorks, AutoCAD, C, CATIA, MATLAB",98.0,88.4,74.7,50.2,Placed,L&T,Design Engineer,5.35
STU20274349,Female,2027,ECE,7.25,69.5,69.7,3,No,1,1,"IoT, C++, SQL",67.5,77.2,61.6,73.6,Placed,HCLTech,Software Developer,4.59
STU20274350,Male,2027,Mechanical,7.46,79.1,67.2,0,No,3,3,"Excel, MATLAB, AutoCAD, ANSYS, SQL",73.6,79.5,74.4,52.3,Placed,L&T,Production Engineer,4.98
STU20274351,Female,2024,CSE,7.92,59.4,76.7,3,Yes,3,4,"Node.js, React, DSA",75.7,87.4,57.9,85.6,Placed,TCS,QA Engineer,7.54
STU20274352,Male,2026,CSE,7.82,64.0,85.5,2,No,0,3,"DSA, Java, SQL, JavaScript",92.1,80.2,87.3,81.8,Placed,Tech Mahindra,Web Developer,4.4
STU20274353,Male,2026,ECE,6.88,79.2,73.2,1,No,2,2,"Arduino, SQL, C, IoT",80.9,83.8,77.6,52.6,Placed,Wipro,Network Engineer,4.75
STU20274354,Female,2024,CSE,8.66,76.7,70.5,1,No,2,0,"Python, Git, DSA, MongoDB, Java",89.6,78.7,64.9,45.3,Placed,Infosys,Data Analyst,4.77
STU20274355,Female,2027,Mechanical,8.68,73.7,87.3,0,No,2,2,"C++, CATIA, C, SolidWorks, MATLAB, SQL",87.3,98.0,89.1,65.3,Placed,Mahindra,Design Engineer,6.38
STU20274356,Male,2027,EEE,6.03,72.7,65.9,4,No,1,0,"Embedded C, Java, MATLAB, SQL",62.2,67.0,69.8,66.1,Not Placed,Not Placed,Not Placed,0.0
STU20274357,Female,2024,Civil,6.18,70.7,82.0,4,No,2,1,"Primavera, C, AutoCAD, Excel",67.0,89.6,52.5,69.1,Not Placed,Not Placed,Not Placed,0.0
STU20274358,Male,2027,IT,8.75,73.0,76.8,1,Yes,3,2,"MongoDB, SQL, Python",74.7,90.5,84.1,78.1,Placed,HCLTech,Full Stack Developer,7.93
STU20274359,Male,2024,ECE,9.08,69.2,80.2,2,No,2,1,"Java, SQL, IoT",80.6,93.7,85.8,67.1,Not Placed,Not Placed,Not Placed,0.0
STU20274360,Male,2025,EEE,5.84,58.8,81.7,3,No,0,1,"MATLAB, Arduino, SQL, Python",67.6,79.1,43.0,70.2,Not Placed,Not Placed,Not Placed,0.0
STU20274361,Male,2024,CSE,8.69,84.9,69.0,0,Yes,3,2,"Python, SQL, Git, Java, DSA",83.6,98.0,43.4,63.0,Placed,Accenture,Backend Developer,6.64
STU20274362,Male,2024,ECE,9.14,77.9,72.3,1,Yes,4,2,"Python, Embedded C, C++, MATLAB, Git",98.0,98.0,71.5,60.7,Placed,Wipro,Network Engineer,6.6
STU20274363,Male,2027,ECE,7.02,82.3,71.7,0,No,3,2,"MATLAB, Arduino, Python, C++, Embedded C",80.8,98.0,58.7,76.2,Placed,TCS,Embedded Engineer,4.98
STU20274364,Male,2026,Civil,8.84,77.1,77.9,0,No,3,0,"Primavera, STAAD Pro, Revit",89.0,86.7,83.8,75.2,Not Placed,Not Placed,Not Placed,0.0
STU20274365,Female,2025,EEE,7.5,79.2,93.7,2,Yes,3,0,"Java, IoT, C, MATLAB, Python",69.6,64.9,61.5,68.7,Placed,Siemens,Electrical Engineer,7.25
STU20274366,Male,2027,CSE,8.27,77.8,71.1,1,No,3,1,"MongoDB, React, Python, C++, Java, SQL",69.1,85.5,65.4,56.4,Placed,Wipro,Backend Developer,6.4
STU20274367,Female,2027,IT,7.29,76.5,65.6,1,No,3,3,"SQL, Node.js, Python",65.4,92.9,92.9,87.6,Placed,TCS,Software Developer,6.21
STU20274368,Female,2027,ECE,8.6,80.2,71.7,2,Yes,4,1,"SQL, IoT, MATLAB, Python, Embedded C",98.0,93.5,91.0,93.5,Placed,L&T Technology Services,QA Engineer,6.39
STU20274369,Female,2027,CSE,8.71,76.7,80.1,0,No,5,1,"JavaScript, MongoDB, Git, React, DSA, Java",70.3,80.9,55.2,82.7,Placed,Infosys,Backend Developer,7.71
STU20274370,Female,2027,IT,9.37,72.8,83.7,0,No,4,3,"SQL, JavaScript, Git, Python, DSA, MongoDB",94.1,93.5,95.2,76.6,Placed,Capgemini,Support Engineer,7.07
STU20274371,Female,2026,IT,9.12,86.2,74.7,0,Yes,4,1,"Node.js, DSA, AWS, MongoDB, SQL, JavaScript",92.9,83.5,97.1,59.9,Placed,Infosys,Full Stack Developer,9.3
STU20274372,Male,2025,CSE,7.99,89.1,76.7,0,No,2,0,,71.7,74.3,70.4,84.4,Placed,TCS,Software Developer,7.07
STU20274373,Female,2027,ECE,9.8,94.1,95.1,0,No,4,3,"Python, Embedded C, IoT",93.6,98.0,74.4,75.9,Placed,L&T Technology Services,Embedded Engineer,7.48
STU20274374,Female,2024,CSE,9.15,77.0,80.0,0,No,4,2,"C++, JavaScript, DSA, Java, Python",92.8,98.0,52.3,56.7,Placed,Zoho,Web Developer,7.67
STU20274375,Male,2024,ECE,8.21,73.4,79.4,3,No,1,0,"IoT, SQL, Embedded C, Arduino, Python",64.7,73.3,55.6,77.5,Not Placed,Not Placed,Not Placed,0.0
STU20274376,Male,2025,CSE,7.15,72.0,87.5,1,No,3,1,"Git, Java, SQL, C++, MongoDB",68.8,73.9,67.4,62.9,Placed,Accenture,QA Engineer,4.95
STU20274377,Female,2025,EEE,6.35,72.6,67.3,4,No,1,3,"Java, SQL, Arduino",67.6,84.4,59.6,78.9,Not Placed,Not Placed,Not Placed,0.0
STU20274378,Male,2026,CSE,6.77,74.6,67.9,2,Yes,2,0,"C++, SQL, JavaScript, Java",72.6,66.3,62.9,86.7,Placed,Accenture,QA Engineer,4.8
STU20274379,Male,2027,Mechanical,6.76,67.9,70.0,1,No,2,0,"Excel, Python, CATIA",56.7,65.8,72.0,75.2,Not Placed,Not Placed,Not Placed,0.0
STU20274380,Male,2026,CSE,9.17,70.6,76.1,0,Yes,3,5,"SQL, DSA, Node.js, C++",88.4,98.0,98.0,63.0,Placed,TCS,Backend Developer,9.15
STU20274381,Male,2026,ECE,8.16,78.7,64.3,1,Yes,3,1,"C, Java, Git",83.8,80.0,65.3,80.4,Placed,Infosys,Embedded Engineer,6.09
STU20274382,Male,2025,IT,7.38,51.7,75.9,1,No,1,0,"React, DSA, Git",85.4,58.1,62.2,75.7,Not Placed,Not Placed,Not Placed,0.0
STU20274383,Male,2026,CSE,7.88,77.0,77.8,2,No,3,1,"MongoDB, Java, Git, React, DSA",80.6,71.5,70.1,60.6,Not Placed,Not Placed,Not Placed,0.0
STU20274384,Female,2024,IT,7.68,70.6,74.4,3,Yes,3,5,"React, DSA, Node.js, AWS, SQL, Python",75.1,71.0,67.6,68.9,Placed,Accenture,Full Stack Developer,7.88
STU20274385,Male,2024,Mechanical,8.23,84.0,79.0,0,No,2,0,"MATLAB, SQL, AutoCAD, CATIA",89.4,98.0,95.2,91.9,Placed,L&T,Production Engineer,5.01
STU20274386,Male,2026,Civil,6.75,82.2,75.0,0,No,2,2,"MATLAB, STAAD Pro, Excel, C, Revit",86.1,78.0,64.7,88.9,Placed,Afcons Infrastructure,Graduate Engineer Trainee,2.5
STU20274387,Female,2026,IT,8.2,86.0,67.9,2,Yes,3,0,"Python, MongoDB, Git, Java, React",65.9,73.1,84.9,66.4,Placed,Deloitte,Data Analyst,6.86
STU20274388,Female,2025,CSE,8.26,76.2,79.3,1,No,3,1,"Python, JavaScript, SQL, React, Node.js",76.5,91.4,98.0,44.7,Placed,Deloitte,Data Analyst,7.28
STU20274389,Male,2025,EEE,6.93,67.4,77.6,2,Yes,2,2,"MATLAB, C, IoT",48.2,96.8,90.6,90.8,Not Placed,Not Placed,Not Placed,0.0
STU20274390,Male,2024,ECE,9.1,75.0,68.4,0,Yes,3,3,"C, Embedded C, Python, Java",75.4,92.3,74.3,98.0,Placed,L&T Technology Services,Embedded Engineer,6.22
STU20274391,Male,2026,CSE,7.75,79.4,86.2,3,Yes,1,1,"Java, DSA, SQL, MongoDB, JavaScript, React",93.0,96.6,65.2,91.9,Placed,Capgemini,Backend Developer,6.51
STU20274392,Female,2025,EEE,6.81,63.5,64.7,1,No,3,0,"MATLAB, C++, IoT",62.6,73.2,55.1,64.7,Not Placed,Not Placed,Not Placed,0.0
STU20274393,Male,2025,ECE,8.47,88.9,69.9,0,No,1,1,"C, SQL, MATLAB, Git, C++, Java",84.4,72.1,75.5,77.0,Placed,L&T Technology Services,Embedded Engineer,4.79
STU20274394,Male,2027,ECE,7.8,75.2,77.5,1,No,4,0,"Arduino, Git, IoT, Embedded C",87.8,98.0,51.0,57.9,Not Placed,Not Placed,Not Placed,0.0
STU20274395,Female,2026,IT,8.25,82.1,81.0,0,No,2,1,"JavaScript, MongoDB, Python",73.2,77.0,98.0,82.0,Placed,Infosys,Software Developer,6.41
STU20274396,Male,2024,IT,6.89,62.8,79.0,2,No,3,3,"Java, Node.js, Python, DSA, SQL, AWS",70.4,77.3,60.8,62.0,Not Placed,Not Placed,Not Placed,0.0
STU20274397,Male,2026,CSE,8.69,73.2,82.4,1,Yes,4,1,"SQL, MongoDB, DSA",98.0,98.0,75.6,65.4,Placed,TCS,Web Developer,9.28
STU20274398,Female,2024,EEE,9.5,68.4,77.0,0,Yes,4,3,"Embedded C, SQL, Python, MATLAB, IoT",98.0,97.9,81.8,72.0,Placed,L&T Technology Services,Software Developer,7.51
STU20274399,Female,2024,CSE,6.93,82.5,74.5,1,Yes,2,0,"JavaScript, Java, DSA, Git",98.0,74.5,52.4,66.3,Placed,Cognizant,Data Analyst,6.56
STU20274400,Male,2026,EEE,7.95,76.8,74.2,2,Yes,2,3,"AutoCAD, MATLAB, Embedded C, SQL",48.0,84.2,85.1,81.8,Placed,Schneider Electric,Graduate Engineer Trainee,6.41
STU20274401,Male,2024,Mechanical,6.88,79.2,74.8,4,No,1,1,"C++, AutoCAD, ANSYS, CATIA, Excel",77.2,69.2,74.0,58.8,Not Placed,Not Placed,Not Placed,0.0
STU20274402,Male,2025,EEE,9.8,82.9,81.9,0,No,3,3,"MATLAB, Java, IoT, AutoCAD, Python, SQL",61.8,98.0,76.0,98.0,Placed,Siemens,Embedded Engineer,7.3
STU20274403,Male,2027,CSE,9.05,83.9,75.9,0,No,3,0,"React, MongoDB, C++, SQL, DSA, JavaScript",86.2,92.6,81.5,75.6,Placed,Tech Mahindra,Data Analyst,8.22
STU20274404,Male,2026,CSE,8.24,76.2,74.8,3,No,1,5,"Node.js, Java, Python, JavaScript, C++",74.9,88.5,72.2,64.8,Not Placed,Not Placed,Not Placed,0.0
STU20274405,Female,2027,IT,6.86,73.7,60.6,0,No,1,2,"Node.js, Git, AWS, MongoDB",56.9,83.5,67.6,57.3,Not Placed,Not Placed,Not Placed,0.0
STU20274406,Male,2027,ECE,6.91,74.6,79.5,4,No,0,2,"Java, C++, SQL, Python, IoT, MATLAB",61.1,80.7,59.3,65.3,Not Placed,Not Placed,Not Placed,0.0
STU20274407,Male,2025,Civil,8.13,81.2,79.0,1,No,2,2,"Primavera, SQL, STAAD Pro, MATLAB, Python, Revit",75.9,89.5,74.4,66.5,Placed,Tata Projects,Site Engineer,5.28
